LSiSi/LNaNa,LSiSi/LHH,log_a,log_b
b,c,2.11,1.5099999999999998
b,c,2.11,1.52
b,c,2.11,1.5299999999999998
b,c,2.11,1.54
b,c,2.11,1.5499999999999998
b,c,2.11,1.56
b,c,2.11,1.5699999999999998
b,c,2.11,1.58
b,c,2.11,1.5899999999999999
b,c,2.11,1.6
b,c,2.11,1.6099999999999999
b,c,2.11,1.62
b,c,2.11,1.63
b,c,2.11,1.6400000000000001
b,c,2.11,1.65
b,c,2.11,1.6600000000000001
b,c,2.11,1.67
b,c,2.11,1.6800000000000002
b,c,2.11,1.69
b,c,2.11,1.7000000000000002
b,c,2.11,1.71
b,c,2.11,1.7200000000000002
b,c,2.11,1.73
b,c,2.11,1.7400000000000002
b,c,2.11,1.75
b,c,2.11,1.7599999999999998
b,c,2.11,1.77
b,c,2.11,1.7799999999999998
b,c,2.11,1.79
b,c,2.11,1.7999999999999998
b,c,2.11,1.81
b,c,2.11,1.8199999999999998
b,c,2.11,1.83
b,c,2.11,1.8399999999999999
b,c,2.11,1.85
b,c,2.11,1.8599999999999999
b,c,2.11,1.87
b,c,2.11,1.88
b,c,2.11,1.8900000000000001
b,c,2.11,1.9
b,c,2.11,1.9100000000000001
b,c,2.11,1.92
b,c,2.11,1.9300000000000002
b,c,2.11,1.94
b,c,2.11,1.9500000000000002
b,c,2.11,1.96
b,c,2.11,1.9700000000000002
b,c,2.11,1.98
b,c,2.11,1.9900000000000002
b,c,2.11,2.0
b,c,2.12,0.96
b,c,2.12,0.97
b,c,2.12,0.98
b,c,2.12,0.99
b,c,2.12,1.0
b,c,2.12,1.0099999999999998
b,c,2.12,1.02
b,c,2.12,1.0299999999999998
b,c,2.12,1.04
b,c,2.12,1.0499999999999998
b,c,2.12,1.06
b,c,2.12,1.0699999999999998
b,c,2.12,1.08
b,c,2.12,1.0899999999999999
b,c,2.12,1.1
b,c,2.12,1.1099999999999999
b,c,2.12,1.12
b,c,2.12,1.13
b,c,2.12,1.1400000000000001
b,c,2.12,1.15
b,c,2.12,1.1600000000000001
b,c,2.12,1.17
b,c,2.12,1.1800000000000002
b,c,2.12,1.19
b,c,2.12,1.2000000000000002
b,c,2.12,1.21
b,c,2.12,1.2200000000000002
b,c,2.12,1.23
b,c,2.12,1.2400000000000002
b,c,2.12,1.25
b,c,2.12,1.2599999999999998
b,c,2.12,1.27
b,c,2.12,1.2799999999999998
b,c,2.12,1.29
b,c,2.12,1.2999999999999998
b,c,2.12,1.31
b,c,2.12,1.3199999999999998
b,c,2.12,1.33
b,c,2.12,1.3399999999999999
b,c,2.12,1.35
b,c,2.12,1.3599999999999999
b,c,2.12,1.37
b,c,2.12,1.38
b,c,2.12,1.3900000000000001
b,c,2.12,1.4
b,c,2.12,1.4100000000000001
b,c,2.12,1.42
b,c,2.12,1.4300000000000002
b,c,2.12,1.44
b,c,2.12,1.4500000000000002
b,c,2.12,1.46
b,c,2.12,1.4700000000000002
b,c,2.12,1.48
b,c,2.12,1.4900000000000002
b,c,2.12,1.5
b,c,2.12,1.5099999999999998
b,c,2.12,1.52
b,c,2.12,1.5299999999999998
b,c,2.12,1.54
b,c,2.12,1.5499999999999998
b,c,2.12,1.56
b,c,2.12,1.5699999999999998
b,c,2.12,1.58
b,c,2.12,1.5899999999999999
b,c,2.12,1.6
b,c,2.12,1.6099999999999999
b,c,2.12,1.62
b,c,2.12,1.63
b,c,2.12,1.6400000000000001
b,c,2.12,1.65
b,c,2.12,1.6600000000000001
b,c,2.12,1.67
b,c,2.12,1.6800000000000002
b,c,2.12,1.69
b,c,2.12,1.7000000000000002
b,c,2.12,1.71
b,c,2.12,1.7200000000000002
b,c,2.12,1.73
b,c,2.12,1.7400000000000002
b,c,2.12,1.75
b,c,2.12,1.7599999999999998
b,c,2.12,1.77
b,c,2.12,1.7799999999999998
b,c,2.12,1.79
b,c,2.12,1.7999999999999998
b,c,2.12,1.81
b,c,2.12,1.8199999999999998
b,c,2.12,1.83
b,c,2.12,1.8399999999999999
b,c,2.12,1.85
b,c,2.12,1.8599999999999999
b,c,2.12,1.87
b,c,2.12,1.88
b,c,2.12,1.8900000000000001
b,c,2.12,1.9
b,c,2.12,1.9100000000000001
b,c,2.12,1.92
b,c,2.12,1.9300000000000002
b,c,2.12,1.94
b,c,2.12,1.9500000000000002
b,c,2.12,1.96
b,c,2.12,1.9700000000000002
b,c,2.12,1.98
b,c,2.12,1.9900000000000002
b,c,2.12,2.0
b,c,2.13,0.96
b,c,2.13,0.97
b,c,2.13,0.98
b,c,2.13,0.99
b,c,2.13,1.0
b,c,2.13,1.0099999999999998
b,c,2.13,1.02
b,c,2.13,1.0299999999999998
b,c,2.13,1.04
b,c,2.13,1.0499999999999998
b,c,2.13,1.06
b,c,2.13,1.0699999999999998
b,c,2.13,1.08
b,c,2.13,1.0899999999999999
b,c,2.13,1.1
b,c,2.13,1.1099999999999999
b,c,2.13,1.12
b,c,2.13,1.13
b,c,2.13,1.1400000000000001
b,c,2.13,1.15
b,c,2.13,1.1600000000000001
b,c,2.13,1.17
b,c,2.13,1.1800000000000002
b,c,2.13,1.19
b,c,2.13,1.2000000000000002
b,c,2.13,1.21
b,c,2.13,1.2200000000000002
b,c,2.13,1.23
b,c,2.13,1.2400000000000002
b,c,2.13,1.25
b,c,2.13,1.2599999999999998
b,c,2.13,1.27
b,c,2.13,1.2799999999999998
b,c,2.13,1.29
b,c,2.13,1.2999999999999998
b,c,2.13,1.31
b,c,2.13,1.3199999999999998
b,c,2.13,1.33
b,c,2.13,1.3399999999999999
b,c,2.13,1.35
b,c,2.13,1.3599999999999999
b,c,2.13,1.37
b,c,2.13,1.38
b,c,2.13,1.3900000000000001
b,c,2.13,1.4
b,c,2.13,1.4100000000000001
b,c,2.13,1.42
b,c,2.13,1.4300000000000002
b,c,2.13,1.44
b,c,2.13,1.4500000000000002
b,c,2.13,1.46
b,c,2.13,1.4700000000000002
b,c,2.13,1.48
b,c,2.13,1.4900000000000002
b,c,2.13,1.5
b,c,2.13,1.5099999999999998
b,c,2.13,1.52
b,c,2.13,1.5299999999999998
b,c,2.13,1.54
b,c,2.13,1.5499999999999998
b,c,2.13,1.56
b,c,2.13,1.5699999999999998
b,c,2.13,1.58
b,c,2.13,1.5899999999999999
b,c,2.13,1.6
b,c,2.13,1.6099999999999999
b,c,2.13,1.62
b,c,2.13,1.63
b,c,2.13,1.6400000000000001
b,c,2.13,1.65
b,c,2.13,1.6600000000000001
b,c,2.13,1.67
b,c,2.13,1.6800000000000002
b,c,2.13,1.69
b,c,2.13,1.7000000000000002
b,c,2.13,1.71
b,c,2.13,1.7200000000000002
b,c,2.13,1.73
b,c,2.13,1.7400000000000002
b,c,2.13,1.75
b,c,2.13,1.7599999999999998
b,c,2.13,1.77
b,c,2.13,1.7799999999999998
b,c,2.13,1.79
b,c,2.13,1.7999999999999998
b,c,2.13,1.81
b,c,2.13,1.8199999999999998
b,c,2.13,1.83
b,c,2.13,1.8399999999999999
b,c,2.13,1.85
b,c,2.13,1.8599999999999999
b,c,2.13,1.87
b,c,2.13,1.88
b,c,2.13,1.8900000000000001
b,c,2.13,1.9
b,c,2.13,1.9100000000000001
b,c,2.13,1.92
b,c,2.13,1.9300000000000002
b,c,2.13,1.94
b,c,2.13,1.9500000000000002
b,c,2.13,1.96
b,c,2.13,1.9700000000000002
b,c,2.13,1.98
b,c,2.13,1.9900000000000002
b,c,2.13,2.0
b,c,2.14,0.96
b,c,2.14,0.97
b,c,2.14,0.98
b,c,2.14,0.99
b,c,2.14,1.0
b,c,2.14,1.0099999999999998
b,c,2.14,1.02
b,c,2.14,1.0299999999999998
b,c,2.14,1.04
b,c,2.14,1.0499999999999998
b,c,2.14,1.06
b,c,2.14,1.0699999999999998
b,c,2.14,1.08
b,c,2.14,1.0899999999999999
b,c,2.14,1.1
b,c,2.14,1.1099999999999999
b,c,2.14,1.12
b,c,2.14,1.13
b,c,2.14,1.1400000000000001
b,c,2.14,1.15
b,c,2.14,1.1600000000000001
b,c,2.14,1.17
b,c,2.14,1.1800000000000002
b,c,2.14,1.19
b,c,2.14,1.2000000000000002
b,c,2.14,1.21
b,c,2.14,1.2200000000000002
b,c,2.14,1.23
b,c,2.14,1.2400000000000002
b,c,2.14,1.25
b,c,2.14,1.2599999999999998
b,c,2.14,1.27
b,c,2.14,1.2799999999999998
b,c,2.14,1.29
b,c,2.14,1.2999999999999998
b,c,2.14,1.31
b,c,2.14,1.3199999999999998
b,c,2.14,1.33
b,c,2.14,1.3399999999999999
b,c,2.14,1.35
b,c,2.14,1.3599999999999999
b,c,2.14,1.37
b,c,2.14,1.38
b,c,2.14,1.3900000000000001
b,c,2.14,1.4
b,c,2.14,1.4100000000000001
b,c,2.14,1.42
b,c,2.14,1.4300000000000002
b,c,2.14,1.44
b,c,2.14,1.4500000000000002
b,c,2.14,1.46
b,c,2.14,1.4700000000000002
b,c,2.14,1.48
b,c,2.14,1.4900000000000002
b,c,2.14,1.5
b,c,2.14,1.5099999999999998
b,c,2.14,1.52
b,c,2.14,1.5299999999999998
b,c,2.14,1.54
b,c,2.14,1.5499999999999998
b,c,2.14,1.56
b,c,2.14,1.5699999999999998
b,c,2.14,1.58
b,c,2.14,1.5899999999999999
b,c,2.14,1.6
b,c,2.14,1.6099999999999999
b,c,2.14,1.62
b,c,2.14,1.63
b,c,2.14,1.6400000000000001
b,c,2.14,1.65
b,c,2.14,1.6600000000000001
b,c,2.14,1.67
b,c,2.14,1.6800000000000002
b,c,2.14,1.69
b,c,2.14,1.7000000000000002
b,c,2.14,1.71
b,c,2.14,1.7200000000000002
b,c,2.14,1.73
b,c,2.14,1.7400000000000002
b,c,2.14,1.75
b,c,2.14,1.7599999999999998
b,c,2.14,1.77
b,c,2.14,1.7799999999999998
b,c,2.14,1.79
b,c,2.14,1.7999999999999998
b,c,2.14,1.81
b,c,2.14,1.8199999999999998
b,c,2.14,1.83
b,c,2.14,1.8399999999999999
b,c,2.14,1.85
b,c,2.14,1.8599999999999999
b,c,2.14,1.87
b,c,2.14,1.88
b,c,2.14,1.8900000000000001
b,c,2.14,1.9
b,c,2.14,1.9100000000000001
b,c,2.14,1.92
b,c,2.14,1.9300000000000002
b,c,2.14,1.94
b,c,2.14,1.9500000000000002
b,c,2.14,1.96
b,c,2.14,1.9700000000000002
b,c,2.14,1.98
b,c,2.14,1.9900000000000002
b,c,2.14,2.0
b,c,2.15,0.96
b,c,2.15,0.97
b,c,2.15,0.98
b,c,2.15,0.99
b,c,2.15,1.0
b,c,2.15,1.0099999999999998
b,c,2.15,1.02
b,c,2.15,1.0299999999999998
b,c,2.15,1.04
b,c,2.15,1.0499999999999998
b,c,2.15,1.06
b,c,2.15,1.0699999999999998
b,c,2.15,1.08
b,c,2.15,1.0899999999999999
b,c,2.15,1.1
b,c,2.15,1.1099999999999999
b,c,2.15,1.12
b,c,2.15,1.13
b,c,2.15,1.1400000000000001
b,c,2.15,1.15
b,c,2.15,1.1600000000000001
b,c,2.15,1.17
b,c,2.15,1.1800000000000002
b,c,2.15,1.19
b,c,2.15,1.2000000000000002
b,c,2.15,1.21
b,c,2.15,1.2200000000000002
b,c,2.15,1.23
b,c,2.15,1.2400000000000002
b,c,2.15,1.25
b,c,2.15,1.2599999999999998
b,c,2.15,1.27
b,c,2.15,1.2799999999999998
b,c,2.15,1.29
b,c,2.15,1.2999999999999998
b,c,2.15,1.31
b,c,2.15,1.3199999999999998
b,c,2.15,1.33
b,c,2.15,1.3399999999999999
b,c,2.15,1.35
b,c,2.15,1.3599999999999999
b,c,2.15,1.37
b,c,2.15,1.38
b,c,2.15,1.3900000000000001
b,c,2.15,1.4
b,c,2.15,1.4100000000000001
b,c,2.15,1.42
b,c,2.15,1.4300000000000002
b,c,2.15,1.44
b,c,2.15,1.4500000000000002
b,c,2.15,1.46
b,c,2.15,1.4700000000000002
b,c,2.15,1.48
b,c,2.15,1.4900000000000002
b,c,2.15,1.5
b,c,2.15,1.5099999999999998
b,c,2.15,1.52
b,c,2.15,1.5299999999999998
b,c,2.15,1.54
b,c,2.15,1.5499999999999998
b,c,2.15,1.56
b,c,2.15,1.5699999999999998
b,c,2.15,1.58
b,c,2.15,1.5899999999999999
b,c,2.15,1.6
b,c,2.15,1.6099999999999999
b,c,2.15,1.62
b,c,2.15,1.63
b,c,2.15,1.6400000000000001
b,c,2.15,1.65
b,c,2.15,1.6600000000000001
b,c,2.15,1.67
b,c,2.15,1.6800000000000002
b,c,2.15,1.69
b,c,2.15,1.7000000000000002
b,c,2.15,1.71
b,c,2.15,1.7200000000000002
b,c,2.15,1.73
b,c,2.15,1.7400000000000002
b,c,2.15,1.75
b,c,2.15,1.7599999999999998
b,c,2.15,1.77
b,c,2.15,1.7799999999999998
b,c,2.15,1.79
b,c,2.15,1.7999999999999998
b,c,2.15,1.81
b,c,2.15,1.8199999999999998
b,c,2.15,1.83
b,c,2.15,1.8399999999999999
b,c,2.15,1.85
b,c,2.15,1.8599999999999999
b,c,2.15,1.87
b,c,2.15,1.88
b,c,2.15,1.8900000000000001
b,c,2.15,1.9
b,c,2.15,1.9100000000000001
b,c,2.15,1.92
b,c,2.15,1.9300000000000002
b,c,2.15,1.94
b,c,2.15,1.9500000000000002
b,c,2.15,1.96
b,c,2.15,1.9700000000000002
b,c,2.15,1.98
b,c,2.15,1.9900000000000002
b,c,2.15,2.0
b,c,2.16,0.96
b,c,2.16,0.97
b,c,2.16,0.98
b,c,2.16,0.99
b,c,2.16,1.0
b,c,2.16,1.0099999999999998
b,c,2.16,1.02
b,c,2.16,1.0299999999999998
b,c,2.16,1.04
b,c,2.16,1.0499999999999998
b,c,2.16,1.06
b,c,2.16,1.0699999999999998
b,c,2.16,1.08
b,c,2.16,1.0899999999999999
b,c,2.16,1.1
b,c,2.16,1.1099999999999999
b,c,2.16,1.12
b,c,2.16,1.13
b,c,2.16,1.1400000000000001
b,c,2.16,1.15
b,c,2.16,1.1600000000000001
b,c,2.16,1.17
b,c,2.16,1.1800000000000002
b,c,2.16,1.19
b,c,2.16,1.2000000000000002
b,c,2.16,1.21
b,c,2.16,1.2200000000000002
b,c,2.16,1.23
b,c,2.16,1.2400000000000002
b,c,2.16,1.25
b,c,2.16,1.2599999999999998
b,c,2.16,1.27
b,c,2.16,1.2799999999999998
b,c,2.16,1.29
b,c,2.16,1.2999999999999998
b,c,2.16,1.31
b,c,2.16,1.3199999999999998
b,c,2.16,1.33
b,c,2.16,1.3399999999999999
b,c,2.16,1.35
b,c,2.16,1.3599999999999999
b,c,2.16,1.37
b,c,2.16,1.38
b,c,2.16,1.3900000000000001
b,c,2.16,1.4
b,c,2.16,1.4100000000000001
b,c,2.16,1.42
b,c,2.16,1.4300000000000002
b,c,2.16,1.44
b,c,2.16,1.4500000000000002
b,c,2.16,1.46
b,c,2.16,1.4700000000000002
b,c,2.16,1.48
b,c,2.16,1.4900000000000002
b,c,2.16,1.5
b,c,2.16,1.5099999999999998
b,c,2.16,1.52
b,c,2.16,1.5299999999999998
b,c,2.16,1.54
b,c,2.16,1.5499999999999998
b,c,2.16,1.56
b,c,2.16,1.5699999999999998
b,c,2.16,1.58
b,c,2.16,1.5899999999999999
b,c,2.16,1.6
b,c,2.16,1.6099999999999999
b,c,2.16,1.62
b,c,2.16,1.63
b,c,2.16,1.6400000000000001
b,c,2.16,1.65
b,c,2.16,1.6600000000000001
b,c,2.16,1.67
b,c,2.16,1.6800000000000002
b,c,2.16,1.69
b,c,2.16,1.7000000000000002
b,c,2.16,1.71
b,c,2.16,1.7200000000000002
b,c,2.16,1.73
b,c,2.16,1.7400000000000002
b,c,2.16,1.75
b,c,2.16,1.7599999999999998
b,c,2.16,1.77
b,c,2.16,1.7799999999999998
b,c,2.16,1.79
b,c,2.16,1.7999999999999998
b,c,2.16,1.81
b,c,2.16,1.8199999999999998
b,c,2.16,1.83
b,c,2.16,1.8399999999999999
b,c,2.16,1.85
b,c,2.16,1.8599999999999999
b,c,2.16,1.87
b,c,2.16,1.88
b,c,2.16,1.8900000000000001
b,c,2.16,1.9
b,c,2.16,1.9100000000000001
b,c,2.16,1.92
b,c,2.16,1.9300000000000002
b,c,2.16,1.94
b,c,2.16,1.9500000000000002
b,c,2.16,1.96
b,c,2.16,1.9700000000000002
b,c,2.16,1.98
b,c,2.16,1.9900000000000002
b,c,2.16,2.0
b,c,2.17,0.96
b,c,2.17,0.97
b,c,2.17,0.98
b,c,2.17,0.99
b,c,2.17,1.0
b,c,2.17,1.0099999999999998
b,c,2.17,1.02
b,c,2.17,1.0299999999999998
b,c,2.17,1.04
b,c,2.17,1.0499999999999998
b,c,2.17,1.06
b,c,2.17,1.0699999999999998
b,c,2.17,1.08
b,c,2.17,1.0899999999999999
b,c,2.17,1.1
b,c,2.17,1.1099999999999999
b,c,2.17,1.12
b,c,2.17,1.13
b,c,2.17,1.1400000000000001
b,c,2.17,1.15
b,c,2.17,1.1600000000000001
b,c,2.17,1.17
b,c,2.17,1.1800000000000002
b,c,2.17,1.19
b,c,2.17,1.2000000000000002
b,c,2.17,1.21
b,c,2.17,1.2200000000000002
b,c,2.17,1.23
b,c,2.17,1.2400000000000002
b,c,2.17,1.25
b,c,2.17,1.2599999999999998
b,c,2.17,1.27
b,c,2.17,1.2799999999999998
b,c,2.17,1.29
b,c,2.17,1.2999999999999998
b,c,2.17,1.31
b,c,2.17,1.3199999999999998
b,c,2.17,1.33
b,c,2.17,1.3399999999999999
b,c,2.17,1.35
b,c,2.17,1.3599999999999999
b,c,2.17,1.37
b,c,2.17,1.38
b,c,2.17,1.3900000000000001
b,c,2.17,1.4
b,c,2.17,1.4100000000000001
b,c,2.17,1.42
b,c,2.17,1.4300000000000002
b,c,2.17,1.44
b,c,2.17,1.4500000000000002
b,c,2.17,1.46
b,c,2.17,1.4700000000000002
b,c,2.17,1.48
b,c,2.17,1.4900000000000002
b,c,2.17,1.5
b,c,2.17,1.5099999999999998
b,c,2.17,1.52
b,c,2.17,1.5299999999999998
b,c,2.17,1.54
b,c,2.17,1.5499999999999998
b,c,2.17,1.56
b,c,2.17,1.5699999999999998
b,c,2.17,1.58
b,c,2.17,1.5899999999999999
b,c,2.17,1.6
b,c,2.17,1.6099999999999999
b,c,2.17,1.62
b,c,2.17,1.63
b,c,2.17,1.6400000000000001
b,c,2.17,1.65
b,c,2.17,1.6600000000000001
b,c,2.17,1.67
b,c,2.17,1.6800000000000002
b,c,2.17,1.69
b,c,2.17,1.7000000000000002
b,c,2.17,1.71
b,c,2.17,1.7200000000000002
b,c,2.17,1.73
b,c,2.17,1.7400000000000002
b,c,2.17,1.75
b,c,2.17,1.7599999999999998
b,c,2.17,1.77
b,c,2.17,1.7799999999999998
b,c,2.17,1.79
b,c,2.17,1.7999999999999998
b,c,2.17,1.81
b,c,2.17,1.8199999999999998
b,c,2.17,1.83
b,c,2.17,1.8399999999999999
b,c,2.17,1.85
b,c,2.17,1.8599999999999999
b,c,2.17,1.87
b,c,2.17,1.88
b,c,2.17,1.8900000000000001
b,c,2.17,1.9
b,c,2.17,1.9100000000000001
b,c,2.17,1.92
b,c,2.17,1.9300000000000002
b,c,2.17,1.94
b,c,2.17,1.9500000000000002
b,c,2.17,1.96
b,c,2.17,1.9700000000000002
b,c,2.17,1.98
b,c,2.17,1.9900000000000002
b,c,2.17,2.0
b,c,2.18,0.96
b,c,2.18,0.97
b,c,2.18,0.98
b,c,2.18,0.99
b,c,2.18,1.0
b,c,2.18,1.0099999999999998
b,c,2.18,1.02
b,c,2.18,1.0299999999999998
b,c,2.18,1.04
b,c,2.18,1.0499999999999998
b,c,2.18,1.06
b,c,2.18,1.0699999999999998
b,c,2.18,1.08
b,c,2.18,1.0899999999999999
b,c,2.18,1.1
b,c,2.18,1.1099999999999999
b,c,2.18,1.12
b,c,2.18,1.13
b,c,2.18,1.1400000000000001
b,c,2.18,1.15
b,c,2.18,1.1600000000000001
b,c,2.18,1.17
b,c,2.18,1.1800000000000002
b,c,2.18,1.19
b,c,2.18,1.2000000000000002
b,c,2.18,1.21
b,c,2.18,1.2200000000000002
b,c,2.18,1.23
b,c,2.18,1.2400000000000002
b,c,2.18,1.25
b,c,2.18,1.2599999999999998
b,c,2.18,1.27
b,c,2.18,1.2799999999999998
b,c,2.18,1.29
b,c,2.18,1.2999999999999998
b,c,2.18,1.31
b,c,2.18,1.3199999999999998
b,c,2.18,1.33
b,c,2.18,1.3399999999999999
b,c,2.18,1.35
b,c,2.18,1.3599999999999999
b,c,2.18,1.37
b,c,2.18,1.38
b,c,2.18,1.3900000000000001
b,c,2.18,1.4
b,c,2.18,1.4100000000000001
b,c,2.18,1.42
b,c,2.18,1.4300000000000002
b,c,2.18,1.44
b,c,2.18,1.4500000000000002
b,c,2.18,1.46
b,c,2.18,1.4700000000000002
b,c,2.18,1.48
b,c,2.18,1.4900000000000002
b,c,2.18,1.5
b,c,2.18,1.5099999999999998
b,c,2.18,1.52
b,c,2.18,1.5299999999999998
b,c,2.18,1.54
b,c,2.18,1.5499999999999998
b,c,2.18,1.56
b,c,2.18,1.5699999999999998
b,c,2.18,1.58
b,c,2.18,1.5899999999999999
b,c,2.18,1.6
b,c,2.18,1.6099999999999999
b,c,2.18,1.62
b,c,2.18,1.63
b,c,2.18,1.6400000000000001
b,c,2.18,1.65
b,c,2.18,1.6600000000000001
b,c,2.18,1.67
b,c,2.18,1.6800000000000002
b,c,2.18,1.69
b,c,2.18,1.7000000000000002
b,c,2.18,1.71
b,c,2.18,1.7200000000000002
b,c,2.18,1.73
b,c,2.18,1.7400000000000002
b,c,2.18,1.75
b,c,2.18,1.7599999999999998
b,c,2.18,1.77
b,c,2.18,1.7799999999999998
b,c,2.18,1.79
b,c,2.18,1.7999999999999998
b,c,2.18,1.81
b,c,2.18,1.8199999999999998
b,c,2.18,1.83
b,c,2.18,1.8399999999999999
b,c,2.18,1.85
b,c,2.18,1.8599999999999999
b,c,2.18,1.87
b,c,2.18,1.88
b,c,2.18,1.8900000000000001
b,c,2.18,1.9
b,c,2.18,1.9100000000000001
b,c,2.18,1.92
b,c,2.18,1.9300000000000002
b,c,2.18,1.94
b,c,2.18,1.9500000000000002
b,c,2.18,1.96
b,c,2.18,1.9700000000000002
b,c,2.18,1.98
b,c,2.18,1.9900000000000002
b,c,2.18,2.0
b,c,2.19,0.96
b,c,2.19,0.97
b,c,2.19,0.98
b,c,2.19,0.99
b,c,2.19,1.0
b,c,2.19,1.0099999999999998
b,c,2.19,1.02
b,c,2.19,1.0299999999999998
b,c,2.19,1.04
b,c,2.19,1.0499999999999998
b,c,2.19,1.06
b,c,2.19,1.0699999999999998
b,c,2.19,1.08
b,c,2.19,1.0899999999999999
b,c,2.19,1.1
b,c,2.19,1.1099999999999999
b,c,2.19,1.12
b,c,2.19,1.13
b,c,2.19,1.1400000000000001
b,c,2.19,1.15
b,c,2.19,1.1600000000000001
b,c,2.19,1.17
b,c,2.19,1.1800000000000002
b,c,2.19,1.19
b,c,2.19,1.2000000000000002
b,c,2.19,1.21
b,c,2.19,1.2200000000000002
b,c,2.19,1.23
b,c,2.19,1.2400000000000002
b,c,2.19,1.25
b,c,2.19,1.2599999999999998
b,c,2.19,1.27
b,c,2.19,1.2799999999999998
b,c,2.19,1.29
b,c,2.19,1.2999999999999998
b,c,2.19,1.31
b,c,2.19,1.3199999999999998
b,c,2.19,1.33
b,c,2.19,1.3399999999999999
b,c,2.19,1.35
b,c,2.19,1.3599999999999999
b,c,2.19,1.37
b,c,2.19,1.38
b,c,2.19,1.3900000000000001
b,c,2.19,1.4
b,c,2.19,1.4100000000000001
b,c,2.19,1.42
b,c,2.19,1.4300000000000002
b,c,2.19,1.44
b,c,2.19,1.4500000000000002
b,c,2.19,1.46
b,c,2.19,1.4700000000000002
b,c,2.19,1.48
b,c,2.19,1.4900000000000002
b,c,2.19,1.5
b,c,2.19,1.5099999999999998
b,c,2.19,1.52
b,c,2.19,1.5299999999999998
b,c,2.19,1.54
b,c,2.19,1.5499999999999998
b,c,2.19,1.56
b,c,2.19,1.5699999999999998
b,c,2.19,1.58
b,c,2.19,1.5899999999999999
b,c,2.19,1.6
b,c,2.19,1.6099999999999999
b,c,2.19,1.62
b,c,2.19,1.63
b,c,2.19,1.6400000000000001
b,c,2.19,1.65
b,c,2.19,1.6600000000000001
b,c,2.19,1.67
b,c,2.19,1.6800000000000002
b,c,2.19,1.69
b,c,2.19,1.7000000000000002
b,c,2.19,1.71
b,c,2.19,1.7200000000000002
b,c,2.19,1.73
b,c,2.19,1.7400000000000002
b,c,2.19,1.75
b,c,2.19,1.7599999999999998
b,c,2.19,1.77
b,c,2.19,1.7799999999999998
b,c,2.19,1.79
b,c,2.19,1.7999999999999998
b,c,2.19,1.81
b,c,2.19,1.8199999999999998
b,c,2.19,1.83
b,c,2.19,1.8399999999999999
b,c,2.19,1.85
b,c,2.19,1.8599999999999999
b,c,2.19,1.87
b,c,2.19,1.88
b,c,2.19,1.8900000000000001
b,c,2.19,1.9
b,c,2.19,1.9100000000000001
b,c,2.19,1.92
b,c,2.19,1.9300000000000002
b,c,2.19,1.94
b,c,2.19,1.9500000000000002
b,c,2.19,1.96
b,c,2.19,1.9700000000000002
b,c,2.19,1.98
b,c,2.19,1.9900000000000002
b,c,2.19,2.0
b,c,2.2,0.95
b,c,2.2,0.96
b,c,2.2,0.97
b,c,2.2,0.98
b,c,2.2,0.99
b,c,2.2,1.0
b,c,2.2,1.0099999999999998
b,c,2.2,1.02
b,c,2.2,1.0299999999999998
b,c,2.2,1.04
b,c,2.2,1.0499999999999998
b,c,2.2,1.06
b,c,2.2,1.0699999999999998
b,c,2.2,1.08
b,c,2.2,1.0899999999999999
b,c,2.2,1.1
b,c,2.2,1.1099999999999999
b,c,2.2,1.12
b,c,2.2,1.13
b,c,2.2,1.1400000000000001
b,c,2.2,1.15
b,c,2.2,1.1600000000000001
b,c,2.2,1.17
b,c,2.2,1.1800000000000002
b,c,2.2,1.19
b,c,2.2,1.2000000000000002
b,c,2.2,1.21
b,c,2.2,1.2200000000000002
b,c,2.2,1.23
b,c,2.2,1.2400000000000002
b,c,2.2,1.25
b,c,2.2,1.2599999999999998
b,c,2.2,1.27
b,c,2.2,1.2799999999999998
b,c,2.2,1.29
b,c,2.2,1.2999999999999998
b,c,2.2,1.31
b,c,2.2,1.3199999999999998
b,c,2.2,1.33
b,c,2.2,1.3399999999999999
b,c,2.2,1.35
b,c,2.2,1.3599999999999999
b,c,2.2,1.37
b,c,2.2,1.38
b,c,2.2,1.3900000000000001
b,c,2.2,1.4
b,c,2.2,1.4100000000000001
b,c,2.2,1.42
b,c,2.2,1.4300000000000002
b,c,2.2,1.44
b,c,2.2,1.4500000000000002
b,c,2.2,1.46
b,c,2.2,1.4700000000000002
b,c,2.2,1.48
b,c,2.2,1.4900000000000002
b,c,2.2,1.5
b,c,2.2,1.5099999999999998
b,c,2.2,1.52
b,c,2.2,1.5299999999999998
b,c,2.2,1.54
b,c,2.2,1.5499999999999998
b,c,2.2,1.56
b,c,2.2,1.5699999999999998
b,c,2.2,1.58
b,c,2.2,1.5899999999999999
b,c,2.2,1.6
b,c,2.2,1.6099999999999999
b,c,2.2,1.62
b,c,2.2,1.63
b,c,2.2,1.6400000000000001
b,c,2.2,1.65
b,c,2.2,1.6600000000000001
b,c,2.2,1.67
b,c,2.2,1.6800000000000002
b,c,2.2,1.69
b,c,2.2,1.7000000000000002
b,c,2.2,1.71
b,c,2.2,1.7200000000000002
b,c,2.2,1.73
b,c,2.2,1.7400000000000002
b,c,2.2,1.75
b,c,2.2,1.7599999999999998
b,c,2.2,1.77
b,c,2.2,1.7799999999999998
b,c,2.2,1.79
b,c,2.2,1.7999999999999998
b,c,2.2,1.81
